Restaurant,Food Item,Category,Price,View on Zomato,Restaurant Price (for one)
Swadham-Northway Hotel,Chilli Fish,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Garlic Fish,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Hot Garlic Fish,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Loose Prawns,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chilli Prawns,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chilli Loose Prawns,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Main Course,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Andhra Chicken Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kodi Kura Iguru,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Miriyala Kodi Kura,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kodi Vepudu,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Rayalaseema Kodi Kura,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Kura,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Vepudu,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Fish Vepudu,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Andhra Chepala Pulusu,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Nellore Chepala Pulusu,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chepala Iguru,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Prawns Iguru,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Prawns Vepudu,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Dal Tadka,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Dal Butter Fry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Vegetable Kofta,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Aloo Jeera,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Malai Kofta,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Green Peas Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mix Vegetable Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kadai Vegetable,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Aloo Matar,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Veg Kolhapuri,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Veg Jaipuri,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kaju Tomato,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mushroom Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Paneer Butter Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mushroom Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mushroom Tomato,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kadai Paneer,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Methi Chaman,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Paneer Bhurji,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Shahi Paneer,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kaju Paneer,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Paneer Tikka Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Veg Chettinad,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Dal Fry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Egg Bhurji,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Egg Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Egg Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Murgh Do Pyaza,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Kolhapuri,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Mughlai Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Chettinad,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Murgh Sagwala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kaju Chicken Tomato,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Tikka Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Butter Chicken,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kadai Chicken,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Sagwala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Do Pyaza,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Vindaloo,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Kadai Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Mughlai Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Jalfrezi,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mutton Kolhapuri,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Fish Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Fish Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kadai Fish Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Prawns Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Prawns Masala,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mughlai Prawns Curry,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Breads,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Pulka,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Tandoori Roti,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Plain Naan,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Butter Naan,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Tandoori Paratha,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Garlic Naan,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Masala Kulcha,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Kashmiri Naan,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Aloo Paratha,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Lachha Paratha,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Paneer Paratha,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Plain Paratha,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Butter Phulka,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Butter Roti,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Pudina Roti,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Pappu Annam,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Avakai Pappu Annam,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Jeera Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Avakai Pappu Annam,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Curd Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Veg Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Paneer Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mushroom Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Tandoori Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Egg Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Dum Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Fried Chicken Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mughlai Chicken Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mughlai Mutton Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Fried Mutton Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Prawns Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mughlai Prawns Biryani,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Fried Rice and Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Vegetable Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Corn Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Paneer Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mushroom Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Veg Schezwan Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Egg Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Schezwan Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Mixed Non Veg Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Prawns Fried Rice,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Veg Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Veg Hakka Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Veg Schezwan Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chinese Veg Chopsuey,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,American Veg Chopsuey,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chilli Garlic Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Egg Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Egg Schezwan Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Schezwan Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chinese Chicken Chopsuey,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,American Chicken Chopsuey,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Prawns Noodles,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Snacks,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,French Fries,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Chicken Chips,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Fish Fingers,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Swadham-Northway Hotel,Golden Fried Prawns,,,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,
Diamond Pearl- Saffron,Starters,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Veg Seekh kebab,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Harabara Kabab,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Paneer Tikka,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Tandoori Chicken,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken Tikka,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Kalmi Kabab,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Murgh Malai Kabab,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken Roast,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Ginger Chicken Dry,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Vegetable Manchurian,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Paneer 65,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Paneer Chilly,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Gobi 65,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chilly Gobi,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Potato 65,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Honey Chilly Potato,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Crispy Corn,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chilly Baby Corn,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chilli Egg,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Egg 65,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken 65,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken 555,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken Manchurian Dry,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chilly Chicken,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Pepper Chicken,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken Crispy,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Drums of Heaven,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Prawns 65,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Loose Prawns,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chilly Prawns,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Garlic Prawn,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Apollo Fish,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Main Course,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Mixed Veg Curry,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Green Peas Masala,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Vegetable Kadai,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Kaju Curry,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Tomato Kaju Curry,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Aloo Gobi Masala,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Kaju Paneer,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Paneer Butter Masala,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Paneer Kadai,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Paneer Makhani,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Egg Burji,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Egg Masala,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Egg Banjara,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken Tikka Masala,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken Kadai,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Butter Chicken,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Chicken Masala,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Boneless Chicken Masala,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Boneless Fish Masala,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Guddu Pulusu,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Kodi Vepudu,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Andhra Chicken Curry,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Mogalia Chicken Curry,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Royyalu Iguru,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Breads,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,2 Roti,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Plain Naan,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Butter Naan,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Garlic Naan,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Pulka [2 Pieces],,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Aloo Paratha,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Rice and Biryani,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Curd Rice,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
Diamond Pearl- Saffron,Pappu Annam,,,https://www.zomato.com/visakhapatnam/diamond-pearl-saffron-dwaraka-nagar-vizag/order,
