Restaurant,Food Item,Cuisine,Price,Rating,Rating Count,View on Swiggy
The Executive Kitchen,Chicken Wings,"Chinese,Continental",363,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Veg Soft Noodles,"Chinese,Continental",159,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Hakka Noodles,"Chinese,Continental",179,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Schezwan Noodles,"Chinese,Continental",169,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Soft Noodles,"Chinese,Continental",179,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Hakka Noodles,"Chinese,Continental",189,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Schezwan Chicken Noodles,"Chinese,Continental",199,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Veg Fried Rice,"Chinese,Continental",209,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Schezwan Rice,"Chinese,Continental",219,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Paneer Fried Rice,"Chinese,Continental",239,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Manchurian Fried Rice,"Chinese,Continental",255,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Fried Rice,"Chinese,Continental",239,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Schezwan Chicken Rice,"Chinese,Continental",255,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Manchurian Chicken Fried Rice,"Chinese,Continental",309,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Noodles+ Fried Rice+ Veg Stater+ Soup+Chinese Curry,"Chinese,Continental",369,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Noodles+ Chicken Fried Rice+ Chicken Stater+ Chicken Soup+Chicken Chinese,"Chinese,Continental",419,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Steamed Rice,"Chinese,Continental",89,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Jeera Rice,"Chinese,Continental",148,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Veg Pulao,"Chinese,Continental",255,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Peas Pulao,"Chinese,Continental",225,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Kashmiri Pulao,"Chinese,Continental",279,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Hyderabadi Chicken Dum,"Chinese,Continental",313,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Hyderabadi Chicken Fry,"Chinese,Continental",327,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Tikka Biryani,"Chinese,Continental",346,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Afgani Chicken Biryani,"Chinese,Continental",313,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Avakay Biryani,"Chinese,Continental",313,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Hyderabadi Zafrani Chicken Biryani,"Chinese,Continental",346,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Mix Veg Biryani,"Chinese,Continental",238,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Hyderabadi Zafrani Biryani,"Chinese,Continental",264,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Mushroom Biryani,"Chinese,Continental",313,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Paneer Biryani,"Chinese,Continental",390,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Mixed Veg,"Chinese,Continental",238,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Cashew Paneer,"Chinese,Continental",363,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Palak Paneer,"Chinese,Continental",280,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Kadai Paneer,"Chinese,Continental",288,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Cashew Tomato Curry,"Chinese,Continental",264,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Mushroom Masala,"Chinese,Continental",297,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Baby Corn Masala,"Chinese,Continental",264,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Peas Masala,"Chinese,Continental",222,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Veg Kolhapuri,"Chinese,Continental",264,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Paneer Butter Masala,"Chinese,Continental",288,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Paneer Do Pyaza,"Chinese,Continental",280,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Home Style Chicken Curry,"Chinese,Continental",363,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Kadai Chicken,"Chinese,Continental",346,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Malai Chicken,"Chinese,Continental",354,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Butter Masala,"Chinese,Continental",346,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Chettinad,"Chinese,Continental",346.50,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Butter Chicken,"Chinese,Continental",327,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Madhurai Chicken,"Chinese,Continental",327,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Gongura Chicken Curry,"Chinese,Continental",304.50,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Dal Tadka,"Chinese,Continental",181,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Yellow Dal,"Chinese,Continental",179,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Dal Fry,"Chinese,Continental",175,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Dal Kolhapuri,"Chinese,Continental",189,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Phulka,"Chinese,Continental",20,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Butter Phulka,"Chinese,Continental",23.81,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chapti,"Chinese,Continental",25,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Tawa Paratha,"Chinese,Continental",30,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Lacha Paratha,"Chinese,Continental",45,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Aloo Paratha,"Chinese,Continental",95,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Gobi Paratha,"Chinese,Continental",89,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Garilled Veg Sandwich,"Chinese,Continental",162,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Grilled Paneer Sandwich,"Chinese,Continental",195,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Club Sandwich,"Chinese,Continental",211,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Grilled Chicken Sandwich,"Chinese,Continental",228,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Feast Sandwich,"Chinese,Continental",286.50,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Classic Veg Burger,"Chinese,Continental",163,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,French Salad Burger,"Chinese,Continental",195,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Classic Cheese Burger,"Chinese,Continental",205,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chilli and Herbs Tikki Burger,"Chinese,Continental",195,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Paneer Burger,"Chinese,Continental",198,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Classic Chicekn Burger,"Chinese,Continental",211,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Double Loaded Burger,"Chinese,Continental",228,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Classic Sunday,"Chinese,Continental",222,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Crispy Chicken Burger,"Chinese,Continental",222,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Chicken Bull Eye Burger,"Chinese,Continental",228,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
The Executive Kitchen,Grilled Chicken Burger,"Chinese,Continental",244,--,Too Few Ratings,https://www.swiggy.com/restaurants/the-executive-kitchen-n-a-d-vizag-410507
Chandu Sweets 1963 - N A D,Besan Laddu,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Big Boondi Laddu,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Khaja,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Baby Khaja,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Jangiri,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Yellow Sonpapdi,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Nuvvulu Aresallu,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Cup Laddu,"Sweets,Bakery",105,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,White Rasgulla,"Sweets,Bakery",120,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Juicy rasgulla[piece],"Sweets,Bakery",35,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Spl Cham Cham,"Sweets,Bakery",130,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Yellow Sandwich Cham Cham,"Sweets,Bakery",120,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Chenna Cuts,"Sweets,Bakery",120,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Honeydew,"Sweets,Bakery",120,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Kala Jamun,"Sweets,Bakery",120,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Panthua,"Sweets,Bakery",120,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Juicy gulab jamun[piece],"Sweets,Bakery",35,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,White Angoor,"Sweets,Bakery",120,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Bobattu,"Sweets,Bakery",130,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Khowa Khajikai,"Sweets,Bakery",130,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Paneer Jalebi,"Sweets,Bakery",150,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Balaji Laddu,"Sweets,Bakery",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Dry fruit potharekulu sugar[5pcs],"Sweets,Bakery",160,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Dry fruit potharekulu bellam[5pcs],"Sweets,Bakery",160,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Malai Barfi,"Sweets,Bakery",480,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Pista Barfi,"Sweets,Bakery",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Malai Laddu,"Sweets,Bakery",140,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Diamond Barfi,"Sweets,Bakery",125,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Roast Kalakand,"Sweets,Bakery",170,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Spl Kalakand,"Sweets,Bakery",170,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Small Peda,"Sweets,Bakery",150,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Spl Milk Mysopak,"Sweets,Bakery",160,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Cashew Cuts,"Sweets,Bakery",290,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Pista Roll,"Sweets,Bakery",265,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Pista Bites,"Sweets,Bakery",290,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Rasmalai[piece],"Sweets,Bakery",45,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Rajbhog[piece],"Sweets,Bakery",45,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Pani Puri,"Sweets,Bakery",30,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Masala Puri,"Sweets,Bakery",55,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Dahi Papdi,"Sweets,Bakery",55,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Kachodi Chat,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Masala Pav,"Sweets,Bakery",60,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Aloo Samosa,"Sweets,Bakery",20,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Onion Pakodi,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Vegetable Noodles,"Sweets,Bakery",80,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Chilli Manchurian,"Sweets,Bakery",70,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Manchurian Fried Rice,"Sweets,Bakery",110,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Butter Scotch Cake,"Sweets,Bakery",420,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Pineapple Cake,"Sweets,Bakery",380,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Pineapple Pastry,"Sweets,Bakery",100,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Cashew Fry,"Sweets,Bakery",1300,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Walnuts,"Sweets,Bakery",1600,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Figs[anjeeer],"Sweets,Bakery",1400,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Ordinary Mixture,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Cashew Mixture,"Sweets,Bakery",110,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Hot Cornfalkes Mixture,"Sweets,Bakery",110,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Dalmoth Mixture,"Sweets,Bakery",110,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Chat Sev,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Kabuli Channa,"Sweets,Bakery",100,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Small Chegodi,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Nuvupappu Chegodi,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Wam Pakodi,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Murukulu,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Butter Jantiki,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Chandu Sweets 1963 - N A D,Chekallu,"Sweets,Bakery",90,--,Too Few Ratings,https://www.swiggy.com/restaurants/chandu-sweets-1963-n-a-d-n-a-d-vizag-578940
Sarvani Sweets,Chandrakala,"Desserts,Snacks",190,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Khaja,"Desserts,Snacks",110,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Paneer Jalebi,"Desserts,Snacks",175,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,SP Kalakand,"Desserts,Snacks",220,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Milk Mysore Pak,"Desserts,Snacks",205,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Ice Cream Burfi White,"Desserts,Snacks",195,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Soan Patti,"Desserts,Snacks",195,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Nuvvulu Ariselu Oil,"Desserts,Snacks",135,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Boondi Laddu,"Desserts,Snacks",112,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Gulab Jamun,"Desserts,Snacks",160,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Small Jamun,"Desserts,Snacks",160,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Sarvani Sweets,Special Kaju Mixed Sweets,"Desserts,Snacks",431,4.2,50+ ratings,https://www.swiggy.com/restaurants/sarvani-sweets-n-a-d-dungalavanipalem-vizag-296583
Biryani Brothers,Greenadine Mojito,Biryani,160,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
Biryani Brothers,Blue Curraco Mojito,Biryani,160,--,Too Few Ratings,https://www.swiggy.com/restaurants/biryani-brothers-n-a-d-vizag-409793
